true_prevalence,epsilon,seed,is_null_condition,noisy_count,noisy_proportion,ci_lower,ci_upper,detected
0.005,3.0,2083075479,False,23,0.00503685760930922,0.00482071530963,0.00525299990898844,True
0.005,3.0,1733774671,False,23,0.004972301828215018,0.004756159528535799,0.005188444127894238,True
0.005,3.0,1549172073,False,24,0.005272936331610536,0.005056794031931316,0.005489078631289755,True
0.005,3.0,556579768,False,23,0.0049651990684773,0.0047490567687980805,0.00518134136815652,True
0.005,3.0,246282878,False,23,0.004940954948152994,0.004724812648473774,0.005157097247832213,True
0.005,3.0,1140064346,False,23,0.004990929183947022,0.004774786884267803,0.005207071483626242,True
0.005,3.0,1079531178,False,23,0.00507819168876432,0.0048620493890851,0.00529433398844354,True
0.005,3.0,242745149,False,24,0.005203062245462825,0.004986919945783605,0.005419204545142045,True
0.005,3.0,681776082,False,23,0.004918598342814303,0.004702456043135083,0.005134740642493522,True
0.005,3.0,1250818454,False,23,0.004895173121472844,0.004679030821793624,0.005111315421152064,True
0.005,3.0,1768216844,False,23,0.004953117562656822,0.004736975262977602,0.005169259862336042,True
0.005,3.0,2005282576,False,22,0.0048245129093194014,0.004608370609640182,0.005040655208998621,True
0.005,3.0,1661384267,False,23,0.004982342041100869,0.004766199741421649,0.005198484340780089,True
0.005,3.0,1168422132,False,24,0.0052466016784333625,0.005030459378754143,0.005462743978112582,True
0.005,3.0,1361251442,False,23,0.005072563944621832,0.004856421644942612,0.005288706244301051,True
0.005,3.0,1609480868,False,23,0.004949963416039246,0.004733821116360027,0.005166105715718466,True
0.005,3.0,111499113,False,22,0.0047528840243384884,0.004536741724659269,0.004969026324017708,True
0.005,3.0,146190276,False,23,0.0050248394554869525,0.004808697155807733,0.005240981755166172,True
0.005,3.0,539951549,False,24,0.005150357194073229,0.0049342148943940095,0.005366499493752449,True
0.005,4.0,1943615716,False,22,0.0047062090415506954,0.00454410231679128,0.004868315766310111,True
0.005,4.0,1691228111,False,23,0.005055844874800856,0.004893738150041441,0.005217951599560271,True
0.005,4.0,655680289,False,23,0.004942892174316343,0.004780785449556928,0.005104998899075759,True
0.005,4.0,1076223968,False,23,0.0049903399338350396,0.004828233209075624,0.005152446658594455,True
0.005,4.0,1195879774,False,23,0.00498211401220977,0.004820007287450355,0.005144220736969185,True
0.005,4.0,441831728,False,23,0.004944913768978538,0.004782807044219123,0.005107020493737954,True
0.005,4.0,1175181731,False,23,0.004886042784348055,0.00472393605958864,0.005048149509107471,True
0.005,4.0,1414298440,False,23,0.005013274354528152,0.004851167629768737,0.0051753810792875676,True
0.005,4.0,306429494,False,23,0.004992437308398838,0.004830330583639423,0.0051545440331582535,True
