epsilon,seed,true_gap,dp_gap,direction_match,pct_diff,survived
5.0,2139217689,0.06703633914045493,0.06602831230266548,True,0.015037020975704245,True
5.0,797835234,0.06703633914045493,0.06531792283051496,True,0.02563410132435077,True
5.0,631018472,0.06703633914045493,0.06939156787917344,True,0.03513361214107812,True
5.0,889659207,0.06703633914045493,0.06726720398108399,True,0.0034438760169369378,True
5.0,862832154,0.06703633914045493,0.06305811654345528,True,0.05934426980960957,True
5.0,1744227025,0.06703633914045493,0.06096154693417233,True,0.09061939067935464,True
6.0,1060021929,0.06703633914045493,0.06721570820364431,True,0.00267569896401365,True
6.0,1029772575,0.06703633914045493,0.0665677351734727,True,0.006990297695111403,True
6.0,442288259,0.06703633914045493,0.06298198742097749,True,0.06047990942618051,True
6.0,187894367,0.06703633914045493,0.0669144231558132,True,0.0018186551683004408,True
6.0,1904503421,0.06703633914045493,0.06731355301866526,True,0.0041352776981081266,True
6.0,1240674856,0.06703633914045493,0.06317176960168913,True,0.0576488750477368,True
6.0,1464100803,0.06703633914045493,0.06965043863236664,True,0.0389952602637599,True
6.0,1630323856,0.06703633914045493,0.06801029200343545,True,0.014528729872015965,True
6.0,2045522701,0.06703633914045493,0.06454734126989448,True,0.03712908405313552,True
6.0,1248805850,0.06703633914045493,0.06631495085759409,True,0.01076115271374498,True
6.0,715225345,0.06703633914045493,0.06723411762613829,True,0.002950317517622458,True
6.0,1789834960,0.06703633914045493,0.06717600477670471,True,0.002083431733304497,True
6.0,1959208761,0.06703633914045493,0.0667442151088723,True,0.004357696666140587,True
6.0,1627300144,0.06703633914045493,0.06632461161871794,True,0.010617040412152678,True
6.0,353813892,0.06703633914045493,0.06948557658898957,True,0.03653596661063174,True
6.0,781369991,0.06703633914045493,0.06646637236352926,True,0.008502355352840347,True
6.0,1418752134,0.06703633914045493,0.06648166202577643,True,0.008274275143759412,True
6.0,1898133170,0.06703633914045493,0.06941425584929706,True,0.035472054997811066,True
6.0,260880727,0.06703633914045493,0.06482649415320973,True,0.03296488166836066,True
6.0,515551914,0.06703633914045493,0.06644829353684967,True,0.008772042315335595,True
6.0,1315739826,0.06703633914045493,0.0672639651303788,True,0.0033955611664137995,True
6.0,345512411,0.06703633914045493,0.06616461315738309,True,0.013003782638628144,True
6.0,19634922,0.06703633914045493,0.06681045242446493,True,0.003369615926023628,True
6.0,878974534,0.06703633914045493,0.06706922463684895,True,0.0004905622355826683,True
6.0,1063796089,0.06703633914045493,0.06834223562250674,True,0.019480426568576396,True
6.0,1563671950,0.06703633914045493,0.0664528675670305,True,0.008703810215559774,True
6.0,1947881199,0.06703633914045493,0.06961859327495967,True,0.03852021407515099,True
6.0,1566183214,0.06703633914045493,0.06686766799788701,True,0.002516115061332784,True
